[ 2015-01-08T13:42:58+08:00 ] /shop/admin.php?s=Order/index | INFO: Tag[ route_check ] --START--
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Run ParseTemplate Behavior [ RunTime:0.010001s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Tag[ view_parse ] --END-- [ RunTime:0.010001s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Tag[ view_filter ] --START--
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Run ContentReplace Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Tag[ view_end ] --START--
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/top | INFO: Tag[ view_end ] --END-- [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Tag[ route_check ] --START--
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Tag[ route_check ] --END-- [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Tag[ app_begin ] --START--
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Tag[ view_template ] --START--
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | INFO: Tag[ view_parse ] --START--
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:07+08:00 ] /shop/admin.php?s=/Index/menu | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
